id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
9221400600,20140523T000000,462000.0,3.0,1.75,1300.0,2580.0,1.0,0,0,5.0,7.0,820,480,1919.0,0,98115.0,47.674,-122.319,1180.0,2820.0
7128300500,20141230T000000,495000.0,3.0,2.25,2100.0,3000.0,,0,0,3.0,7.0,2100,0,1996.0,0,98144.0,47.595,-122.306,1650.0,4500.0
4038100360,20150210T000000,466200.0,3.0,1.5,1340.0,8856.0,1.0,0,0,4.0,7.0,1340,0,1959.0,0,98008.0,47.6094,-122.126,1850.0,8740.0
7855000325,20150220T000000,1050000.0,4.0,3.0,,10757.0,2.0,0,3,5.0,8.0,3080,0,1961.0,0,98006.0,47.5671,-122.159,2810.0,10757.0
475000190,20150109T000000,465000.0,3.0,2.25,1450.0,1540.0,2.0,0,0,3.0,8.0,1180,270,2005.0,0,98107.0,47.6685,-122.365,1450.0,1540.0
9376301180,20150408T000000,552500.0,3.0,1.0,,5000.0,1.0,0,0,3.0,7.0,1430,0,1949.0,0,98117.0,47.6895,-122.37,1210.0,5000.0
9818700430,20141001T000000,421500.0,3.0,1.5,990.0,4500.0,1.0,0,0,5.0,7.0,990,0,1948.0,0,98122.0,47.6051,-122.298,1490.0,4000.0
6822100750,20150508T000000,700000.0,3.0,1.75,1500.0,6000.0,1.0,0,0,5.0,7.0,850,650,1940.0,0,98199.0,47.6474,-122.402,1700.0,6000.0
4014400237,20140523T000000,132500.0,3.0,1.0,1080.0,10500.0,1.0,0,0,3.0,7.0,1080,0,1967.0,0,98001.0,47.32,-122.278,1200.0,9607.0
1020069017,20150327T000000,700000.0,4.0,1.0,1300.0,1651359.0,1.0,0,3,4.0,6.0,1300,0,1920.0,0,98022.0,47.2313,-122.023,2560.0,425581.0
5706200060,20140818T000000,399950.0,3.0,1.0,1020.0,18050.0,1.0,0,0,3.0,7.0,1020,0,1969.0,0,98027.0,47.5254,-122.043,1750.0,11640.0
8835900220,20140828T000000,1442500.0,2.0,2.5,2720.0,16637.0,1.0,0,3,,10.0,2160,560,1953.0,0,98118.0,47.5499,-122.264,2880.0,7320.0
251200240,20140725T000000,491500.0,4.0,2.75,2100.0,7236.0,1.0,0,0,3.0,8.0,1400,700,1979.0,0,98034.0,,-122.232,1900.0,7519.0
2287600040,20140711T000000,575000.0,4.0,1.75,2440.0,8100.0,1.0,0,0,4.0,9.0,1620,820,1960.0,0,98177.0,47.7201,-122.361,2030.0,8100.0
5249804655,20141017T000000,800000.0,4.0,2.25,2010.0,7200.0,,0,1,4.0,8.0,1010,1000,1950.0,0,98118.0,47.5591,-122.267,2010.0,7200.0
2608300035,20140527T000000,329000.0,3.0,1.0,1600.0,5952.0,1.0,0,0,4.0,7.0,1150,450,1964.0,0,98106.0,47.5292,-122.362,1460.0,6200.0
745530180,20150317T000000,870000.0,5.0,3.5,4495.0,10079.0,2.0,0,0,3.0,9.0,3580,915,2013.0,0,98011.0,47.7339,-122.209,4495.0,10079.0
8682320320,20140916T000000,485000.0,2.0,2.0,1510.0,3961.0,1.0,0,0,3.0,8.0,1510,0,2010.0,0,98053.0,47.709,-122.018,1510.0,3962.0
8550001515,20141001T000000,429592.0,2.0,2.75,1992.0,10946.0,1.5,1,4,5.0,6.0,1288,704,1903.0,0,98070.0,47.3551,-122.475,1110.0,8328.0
1422700040,20150514T000000,183000.0,3.0,1.0,1170.0,7320.0,1.0,0,0,3.0,7.0,1170,0,1962.0,0,98188.0,47.4685,-122.282,2040.0,7320.0
5706200170,20141216T000000,425000.0,3.0,1.75,1680.0,14630.0,1.5,0,0,3.0,8.0,1680,0,1985.0,0,98027.0,47.5272,-122.044,1920.0,14630.0
2719100042,20140623T000000,458500.0,3.0,2.0,1890.0,1599.0,2.0,0,0,3.0,9.0,1430,460,2012.0,0,98136.0,47.5438,-122.385,1780.0,1562.0
8106300820,20140814T000000,500000.0,3.0,2.5,3040.0,5326.0,2.0,0,0,3.0,9.0,3040,0,2008.0,0,98055.0,47.4472,-122.207,3040.0,5442.0
8648220150,20140507T000000,226500.0,3.0,1.75,1640.0,10762.0,1.0,0,0,3.0,7.0,1130,510,1988.0,0,98042.0,47.3586,-122.074,1680.0,10259.0
923059252,20140527T000000,450800.0,4.0,3.25,2510.0,5311.0,2.0,0,0,3.0,9.0,2510,0,2009.0,0,98056.0,47.5028,-122.17,1590.0,9583.0
3222079162,20140813T000000,322000.0,3.0,2.0,1760.0,43575.0,1.0,0,0,3.0,7.0,1160,600,1988.0,0,98010.0,47.3565,-121.94,1760.0,46038.0
2768100206,20141001T000000,440000.0,3.0,2.25,1230.0,1097.0,3.0,0,0,3.0,8.0,1230,0,2009.0,0,98107.0,47.6697,-122.372,1420.0,1437.0
5323100120,20140916T000000,585000.0,3.0,3.5,1700.0,2197.0,,0,0,3.0,8.0,1260,440,2010.0,0,,47.5767,-122.41,1360.0,1418.0
5041300100,20140710T000000,639000.0,4.0,2.0,1840.0,5419.0,1.0,0,0,4.0,7.0,920,920,1942.0,0,98199.0,47.6483,-122.404,1800.0,5419.0
49000051,20150316T000000,350000.0,2.0,1.75,1430.0,7921.0,1.0,0,0,3.0,7.0,1430,0,1983.0,0,98146.0,47.5088,-122.371,1290.0,8040.0
1246700103,20150423T000000,725000.0,4.0,2.5,2700.0,25870.0,2.0,0,0,4.0,8.0,2700,0,1992.0,0,98033.0,47.6934,-122.161,1540.0,20720.0
3026059204,20140530T000000,825500.0,3.0,2.5,2780.0,11964.0,2.0,0,0,3.0,9.0,2780,0,2009.0,0,98034.0,47.7127,-122.216,1760.0,9640.0
6071700020,20140827T000000,515000.0,3.0,2.25,1640.0,8400.0,1.0,0,0,4.0,8.0,1640,0,1962.0,0,98006.0,47.5484,-122.172,2110.0,8400.0
4232400860,20140630T000000,1200000.0,4.0,2.0,2120.0,3360.0,2.0,0,0,3.0,9.0,2120,0,1905.0,0,98112.0,47.6227,-122.31,2090.0,3600.0
3755500080,20140606T000000,510000.0,4.0,1.5,1320.0,14250.0,1.0,0,0,4.0,7.0,1320,0,1954.0,0,98033.0,47.7016,-122.199,1720.0,14250.0
8563040160,20150121T000000,560000.0,4.0,2.25,2550.0,7800.0,1.0,0,0,3.0,8.0,1580,970,1968.0,0,98052.0,47.6283,-122.095,2420.0,8050.0
7853280250,20150424T000000,820875.0,5.0,3.25,3860.0,9387.0,2.0,0,2,3.0,9.0,3860,0,2006.0,0,98065.0,47.538,-121.858,3860.0,8979.0
7905390220,20140623T000000,449500.0,3.0,2.25,1780.0,7280.0,1.0,0,2,3.0,7.0,1340,440,1972.0,0,98034.0,47.723,-122.215,2060.0,7280.0
4058800830,20150318T000000,612000.0,6.0,3.0,3840.0,14040.0,1.5,0,3,3.0,8.0,2460,1380,1949.0,0,,47.506,-122.241,2170.0,6765.0
2676500080,20140605T000000,268500.0,4.0,2.5,2100.0,4237.0,2.0,0,0,3.0,8.0,2100,0,2006.0,0,98031.0,47.3901,-122.174,2100.0,4575.0
825079019,20141203T000000,590000.0,,2.5,3360.0,,1.0,0,0,3.0,8.0,3360,0,1989.0,0,98014.0,47.6601,-121.946,2650.0,220849.0
4440900040,20140505T000000,379950.0,4.0,,1970.0,9389.0,1.0,0,0,5.0,7.0,1140,830,1960.0,0,98133.0,47.7771,-122.339,1820.0,8135.0
2770602265,20150224T000000,345000.0,3.0,2.0,1430.0,4200.0,1.0,0,0,4.0,7.0,830,600,1908.0,0,98199.0,47.6462,-122.384,1540.0,5000.0
2489200250,20150430T000000,528000.0,3.0,2.0,1560.0,6300.0,1.0,0,0,3.0,7.0,1560,0,1924.0,0,98126.0,47.5407,-122.379,1620.0,6300.0
5413200140,20141021T000000,213550.0,3.0,2.5,1580.0,8541.0,2.0,0,0,3.0,7.0,1580,0,1990.0,0,98001.0,47.3334,-122.289,1640.0,7542.0
2781250100,20150415T000000,394000.0,3.0,2.5,2550.0,5349.0,2.0,0,0,3.0,7.0,2550,0,2004.0,0,98038.0,47.3504,-122.026,2640.0,5400.0
8832900135,20150113T000000,769000.0,5.0,2.25,3320.0,13138.0,1.0,0,2,4.0,9.0,1900,1420,1964.0,0,98028.0,47.759,-122.269,2820.0,13138.0
1442700250,20140716T000000,480000.0,4.0,2.5,3620.0,16000.0,2.0,0,0,3.0,9.0,3620,0,1976.0,0,98038.0,47.3711,-122.06,2590.0,16000.0
3760500516,20140724T000000,835000.0,5.0,4.0,3600.0,14720.0,1.0,0,2,5.0,8.0,1800,1800,1960.0,0,98034.0,47.7022,-122.227,3600.0,15358.0
2817100900,20140519T000000,256500.0,2.0,1.0,1120.0,9912.0,1.0,0,0,4.0,6.0,1120,0,1980.0,0,98070.0,47.3735,-122.43,1540.0,9750.0
4139430910,20141021T000000,935000.0,4.0,3.25,4110.0,15488.0,2.0,0,2,3.0,11.0,4110,0,1995.0,0,98006.0,47.5493,-122.117,4190.0,14973.0
5126300960,20150127T000000,442250.0,3.0,2.5,2170.0,8169.0,2.0,0,0,3.0,8.0,2170,0,2003.0,0,98059.0,47.4833,-122.139,2240.0,6733.0
1972201550,20140716T000000,565000.0,4.0,1.0,1540.0,2452.0,1.5,0,0,4.0,7.0,1540,0,1906.0,0,98103.0,47.6522,-122.348,1290.0,3360.0
926069142,20141124T000000,480000.0,4.0,2.5,2870.0,35757.0,2.0,0,0,4.0,9.0,2870,0,1977.0,0,98077.0,47.7568,-122.05,2700.0,41221.0
4307320280,20140730T000000,340000.0,4.0,2.5,2160.0,5455.0,2.0,0,0,3.0,7.0,2160,0,2003.0,0,98056.0,47.4799,-122.183,2160.0,5257.0
4013800206,20140828T000000,199000.0,4.0,1.0,1220.0,11730.0,1.0,0,0,4.0,7.0,1220,0,1960.0,0,98001.0,47.3229,-122.283,1270.0,9520.0
1460000080,20140731T000000,370000.0,3.0,2.25,1600.0,,1.0,0,0,3.0,7.0,1280,320,1987.0,0,98011.0,47.774,-122.208,1600.0,8215.0
1250201640,20140507T000000,775000.0,3.0,2.0,2540.0,7200.0,1.5,0,3,4.0,8.0,1600,940,1905.0,0,98144.0,47.5972,-122.292,2040.0,5900.0
9482700475,20140927T000000,875000.0,4.0,3.5,2850.0,4416.0,1.5,0,0,3.0,7.0,2040,810,1926.0,0,98103.0,47.6835,-122.342,1860.0,4416.0
4365700450,20141106T000000,193000.0,2.0,1.0,950.0,9000.0,1.0,0,0,3.0,6.0,950,0,1924.0,0,98106.0,47.5219,-122.361,1000.0,8280.0
7529500030,20140909T000000,385000.0,6.0,4.0,2700.0,7416.0,1.0,0,0,3.0,7.0,1350,1350,1969.0,0,98108.0,47.5525,-122.3,2260.0,5324.0
7116500705,20150129T000000,156000.0,2.0,1.0,920.0,5889.0,1.0,0,0,4.0,6.0,920,0,1950.0,0,98002.0,47.3012,-122.218,1210.0,6180.0
6431000749,20140922T000000,349000.0,3.0,3.25,1340.0,1151.0,3.0,0,0,,7.0,1340,0,2008.0,0,98103.0,47.6904,-122.346,1290.0,1200.0
1826049094,20140716T000000,426000.0,2.0,1.0,2230.0,11472.0,2.0,0,0,3.0,7.0,2230,0,1951.0,0,98133.0,47.7372,-122.35,1870.0,8649.0
7419700010,20140707T000000,665000.0,5.0,2.0,2800.0,17788.0,1.0,0,0,4.0,8.0,1400,1400,1963.0,0,98033.0,47.6719,-122.163,1760.0,18282.0
8649400410,20150417T000000,375000.0,3.0,1.75,2140.0,13598.0,1.5,0,0,4.0,7.0,1620,520,1970.0,0,98014.0,47.7139,-121.321,930.0,10150.0
3904901840,20140630T000000,491500.0,,2.25,1470.0,4322.0,2.0,0,0,3.0,7.0,1470,0,1985.0,0,98029.0,47.5672,-122.018,1610.0,4322.0
7853300290,20150324T000000,490000.0,4.0,2.5,2570.0,6157.0,2.0,0,0,3.0,7.0,2570,0,2006.0,0,98065.0,47.5389,-121.89,2060.0,5292.0
2767602490,20140724T000000,551000.0,3.0,1.0,940.0,1948.0,1.0,0,0,,6.0,940,0,1900.0,0,98107.0,47.6733,-122.383,1700.0,5000.0
5424100030,20150211T000000,327555.0,3.0,2.5,2329.0,5720.0,2.0,0,0,3.0,8.0,2329,0,2010.0,0,98030.0,47.362,-122.2,2197.0,5720.0
7752700110,20140618T000000,554000.0,5.0,2.25,1870.0,11411.0,1.0,0,0,4.0,8.0,1170,700,1961.0,0,98155.0,47.7445,-122.289,2420.0,10793.0
9232900075,20141021T000000,314963.0,2.0,1.0,890.0,6350.0,,0,0,3.0,6.0,890,0,1943.0,0,98103.0,47.6975,-122.357,1490.0,6350.0
925059137,20140602T000000,939000.0,4.0,2.75,3270.0,12880.0,2.0,0,0,3.0,9.0,3270,0,2014.0,0,98033.0,47.6679,-122.172,2420.0,7505.0
1240100065,20150424T000000,807500.0,4.0,2.5,3190.0,24170.0,2.0,0,0,3.0,10.0,3190,0,2002.0,0,98074.0,47.6209,-122.052,2110.0,26321.0
9530101535,20150327T000000,680000.0,3.0,1.75,1870.0,4320.0,1.0,0,0,4.0,7.0,970,900,1920.0,0,98103.0,47.6663,-122.357,1810.0,3900.0
2287000010,20140710T000000,713400.0,3.0,2.25,1810.0,9845.0,1.0,0,0,4.0,8.0,1810,0,1959.0,1991,98040.0,47.5505,-122.221,1900.0,10083.0
9285800275,20140814T000000,835000.0,3.0,2.25,2520.0,6690.0,2.0,0,2,5.0,8.0,1700,820,1944.0,1990,98126.0,47.5705,-122.381,1990.0,5792.0
1762600260,20140522T000000,1050000.0,4.0,3.25,3440.0,35021.0,2.0,0,0,3.0,10.0,3440,0,1983.0,0,98033.0,47.6476,-122.184,3440.0,35021.0
1931300308,20140520T000000,500000.0,3.0,2.5,1210.0,1200.0,3.0,0,0,3.0,8.0,1210,0,2008.0,0,98103.0,47.6543,-122.345,1210.0,1200.0
9368700006,20150324T000000,375000.0,5.0,1.75,2230.0,7560.0,1.0,0,0,3.0,7.0,1230,1000,1959.0,0,98178.0,47.5055,-122.26,1380.0,6570.0
7888200240,20150319T000000,265000.0,4.0,1.5,1240.0,8158.0,1.0,0,0,4.0,7.0,1110,130,1961.0,0,98198.0,47.3716,-122.31,1520.0,8147.0
7508700085,20140724T000000,386500.0,3.0,2.25,2950.0,8036.0,1.5,0,0,3.0,8.0,1950,1000,1963.0,0,98125.0,47.7239,-122.313,2060.0,7200.0
7997200130,20150128T000000,649950.0,3.0,2.5,2420.0,7500.0,1.0,0,2,4.0,8.0,1210,1210,1944.0,0,98117.0,47.6949,-122.389,2340.0,7500.0
6431500283,20141117T000000,409500.0,3.0,1.0,1340.0,4120.0,1.0,0,0,4.0,7.0,1040,300,1921.0,0,98103.0,47.6916,-122.352,1270.0,4635.0
2698200210,20140908T000000,274000.0,3.0,1.75,1440.0,7198.0,1.0,0,0,3.0,7.0,990,450,1981.0,0,98055.0,47.4333,-122.194,1550.0,7156.0
7588700177,20150420T000000,310000.0,1.0,0.75,520.0,,1.0,0,0,4.0,6.0,520,0,1947.0,0,98117.0,47.6886,-122.378,980.0,4241.0
1234000630,20141002T000000,525000.0,4.0,2.75,2530.0,11549.0,1.0,0,0,3.0,7.0,1700,830,1942.0,0,98033.0,,-122.197,2530.0,10000.0
2619950310,20150507T000000,489500.0,4.0,3.5,2730.0,5707.0,2.0,0,0,3.0,8.0,2000,730,2011.0,0,98019.0,47.7327,-121.965,2430.0,
1421069159,20141110T000000,520000.0,3.0,2.5,2280.0,58712.0,2.5,0,3,3.0,9.0,2280,0,1987.0,0,98010.0,47.3053,-122.0,2240.0,24332.0
6154900070,20140611T000000,700000.0,3.0,2.75,2500.0,7378.0,1.0,0,0,5.0,7.0,1390,1110,1948.0,0,98177.0,47.7032,-122.37,2040.0,7140.0
5728000060,20140801T000000,605000.0,3.0,1.75,1850.0,8823.0,1.0,0,0,4.0,8.0,1370,480,1973.0,0,98008.0,47.6379,-122.112,1880.0,7580.0
1314300018,20150324T000000,367500.0,20.0,3.25,1400.0,1343.0,2.0,0,0,3.0,7.0,1160,240,2005.0,0,98118.0,47.5483,-122.277,1400.0,1326.0
2653000005,20140512T000000,840000.0,4.0,2.75,2600.0,2750.0,1.5,0,0,3.0,7.0,1620,980,1936.0,0,98119.0,47.6413,-122.357,1960.0,3705.0
5606000255,20141017T000000,735000.0,4.0,1.75,2380.0,5700.0,2.0,0,1,4.0,7.0,1820,560,1946.0,0,98105.0,47.6656,-122.271,2190.0,5700.0
1623800300,20140610T000000,499000.0,2.0,1.0,1220.0,3000.0,1.0,0,0,3.0,,920,300,1926.0,0,98117.0,47.6823,-122.365,1270.0,3000.0
3438501860,20150422T000000,385000.0,3.0,1.0,1020.0,5950.0,1.0,0,0,3.0,6.0,880,140,1950.0,0,98106.0,47.5436,-122.357,,
9500900110,20140731T000000,224000.0,3.0,1.5,1480.0,10588.0,1.0,0,0,3.0,7.0,1480,0,1957.0,0,98002.0,47.2872,-122.212,1370.0,10588.0
5694000706,20140813T000000,535000.0,3.0,2.75,1320.0,1125.0,3.0,0,0,3.0,8.0,1320,0,2008.0,0,98103.0,47.6598,-122.348,1320.0,1266.0
7732650040,20140903T000000,1135000.0,4.0,2.5,3370.0,10602.0,2.0,0,0,3.0,10.0,3370,0,1999.0,0,98007.0,47.6591,-122.147,2950.0,9949.0
3826000560,20141002T000000,173000.0,2.0,1.0,1740.0,8100.0,1.0,0,0,3.0,6.0,1050,690,1947.0,0,98168.0,47.4942,-122.304,960.0,8100.0
4364700875,20140729T000000,237502.0,3.0,1.0,980.0,7560.0,1.0,0,0,3.0,7.0,980,0,1951.0,0,98126.0,47.5256,-122.375,1300.0,7560.0
7468900235,20141022T000000,163500.0,3.0,1.0,940.0,7200.0,1.0,0,0,4.0,7.0,940,0,1954.0,0,98002.0,47.2979,-122.223,1090.0,7800.0
1222069094,20141014T000000,385000.0,3.0,1.75,,155073.0,1.0,0,0,4.0,7.0,1350,0,1969.0,0,98038.0,47.4058,-121.994,1560.0,50965.0
2557000090,20150115T000000,238000.0,4.0,2.5,1690.0,7260.0,1.0,0,0,3.0,7.0,1080,610,1979.0,0,98023.0,47.3001,-122.368,1690.0,7700.0
3904921120,20140715T000000,711000.0,4.0,2.5,2770.0,9532.0,2.0,0,0,4.0,9.0,2770,0,1988.0,0,98029.0,47.5688,-122.012,2770.0,9219.0
8682231110,20140609T000000,579000.0,2.0,2.0,1870.0,6275.0,1.0,0,0,3.0,8.0,1870,0,2003.0,0,98053.0,47.7108,-122.031,1670.0,5200.0
1150000340,20141118T000000,645500.0,4.0,2.5,2390.0,9638.0,2.0,0,0,3.0,10.0,2390,0,1988.0,0,98029.0,47.5598,-122.018,2630.0,9258.0
6666830170,20140811T000000,778983.0,4.0,2.5,2490.0,5647.0,2.0,0,0,3.0,8.0,2490,0,2014.0,0,,47.7043,-122.114,2970.0,5450.0
686550040,20140619T000000,1240000.0,4.0,3.5,3820.0,13224.0,2.0,0,0,3.0,10.0,3280,540,1990.0,0,98004.0,47.6005,-122.199,3340.0,9700.0
2420069278,20150319T000000,287000.0,3.0,2.5,1820.0,8722.0,1.5,0,0,3.0,7.0,1820,0,1926.0,2008,98022.0,47.2137,-121.989,1480.0,12285.0
2215900930,20140509T000000,225000.0,3.0,2.5,2000.0,9202.0,2.0,0,0,4.0,7.0,2000,0,1992.0,0,98038.0,47.3516,-122.057,1750.0,7827.0
2021200530,20150225T000000,1110000.0,4.0,2.75,3090.0,6600.0,1.0,0,2,3.0,9.0,1800,1290,1956.0,0,98199.0,47.6339,-122.396,2380.0,5000.0
8106100105,20141114T000000,3850000.0,4.0,4.25,5770.0,21300.0,2.0,1,4,4.0,11.0,5770,0,1980.0,0,98040.0,47.585,-122.222,4620.0,22748.0
